OBJECTID,Date,Fatalities,Confidence,Inventory,LS_ID,Info_source,InventoryURL,Notes,Latitude,Longitude,US Level I ecoregion
62438,9/8/2014,,5,AZ GS,244, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91169395,-113.8026721,NORTH AMERICAN DESERTS
62439,9/8/2014,,5,AZ GS,245, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91134581,-113.8028581,NORTH AMERICAN DESERTS
62440,9/8/2014,,5,AZ GS,246, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91076676,-113.8024241,NORTH AMERICAN DESERTS
62441,9/8/2014,,5,AZ GS,247, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90997235,-113.8046118,NORTH AMERICAN DESERTS
62442,9/8/2014,,5,AZ GS,248, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90941893,-113.8043928,NORTH AMERICAN DESERTS
62443,9/8/2014,,5,AZ GS,249, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90862398,-113.8042643,NORTH AMERICAN DESERTS
62444,9/8/2014,,5,AZ GS,250, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90878704,-113.8046372,NORTH AMERICAN DESERTS
62445,9/8/2014,,5,AZ GS,251, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90919366,-113.8012049,NORTH AMERICAN DESERTS
62446,9/8/2014,,5,AZ GS,252, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90949541,-113.8013202,NORTH AMERICAN DESERTS
62447,9/8/2014,,5,AZ GS,253, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90719685,-113.7997006,NORTH AMERICAN DESERTS
62448,9/8/2014,,5,AZ GS,254, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90737245,-113.8003231,NORTH AMERICAN DESERTS
62449,9/8/2014,,5,AZ GS,255, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90878253,-113.8005643,NORTH AMERICAN DESERTS
62450,9/8/2014,,5,AZ GS,256, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90848906,-113.8004209,NORTH AMERICAN DESERTS
62451,9/8/2014,,5,AZ GS,257, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90810299,-113.8003309,NORTH AMERICAN DESERTS
62452,9/8/2014,,5,AZ GS,258, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90762476,-113.8002755,NORTH AMERICAN DESERTS
62453,9/8/2014,,5,AZ GS,259, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90787506,-113.8003131,NORTH AMERICAN DESERTS
62454,9/8/2014,,5,AZ GS,260, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90571972,-113.8013337,NORTH AMERICAN DESERTS
62455,9/8/2014,,5,AZ GS,261, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90683769,-113.8026637,NORTH AMERICAN DESERTS
62456,9/8/2014,,5,AZ GS,262, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90684865,-113.8028442,NORTH AMERICAN DESERTS
62457,9/8/2014,,5,AZ GS,263, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90663504,-113.8028648,NORTH AMERICAN DESERTS
62458,9/8/2014,,5,AZ GS,264, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90635097,-113.8029681,NORTH AMERICAN DESERTS
62459,9/8/2014,,5,AZ GS,265, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90100354,-113.7978748,NORTH AMERICAN DESERTS
62460,9/8/2014,,5,AZ GS,266, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90074948,-113.7986427,NORTH AMERICAN DESERTS
62461,9/8/2014,,5,AZ GS,267, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90029163,-113.7990145,NORTH AMERICAN DESERTS
62462,9/8/2014,,5,AZ GS,268, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90033737,-113.802883,NORTH AMERICAN DESERTS
62463,9/8/2014,,5,AZ GS,269, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90046442,-113.8036269,NORTH AMERICAN DESERTS
62464,9/8/2014,,5,AZ GS,270, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90004299,-113.8018108,NORTH AMERICAN DESERTS
62465,9/8/2014,,5,AZ GS,271, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89971485,-113.8015239,NORTH AMERICAN DESERTS
62466,9/8/2014,,5,AZ GS,272, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89962112,-113.8013025,NORTH AMERICAN DESERTS
62467,9/8/2014,,5,AZ GS,273, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89982377,-113.8011014,NORTH AMERICAN DESERTS
62468,9/8/2014,,5,AZ GS,274, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90185056,-113.8045591,NORTH AMERICAN DESERTS
62469,9/8/2014,,5,AZ GS,275, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90263385,-113.8016876,NORTH AMERICAN DESERTS
62470,9/8/2014,,5,AZ GS,276, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90229073,-113.8017129,NORTH AMERICAN DESERTS
62471,9/8/2014,,5,AZ GS,277, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90306711,-113.8017129,NORTH AMERICAN DESERTS
62472,9/8/2014,,5,AZ GS,278, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90356637,-113.8021672,NORTH AMERICAN DESERTS
62473,9/8/2014,,5,AZ GS,279, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90418396,-113.8034124,NORTH AMERICAN DESERTS
62474,9/8/2014,,5,AZ GS,280, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90462349,-113.8041394,NORTH AMERICAN DESERTS
62475,9/8/2014,,5,AZ GS,281, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.9044559,-113.8005979,NORTH AMERICAN DESERTS
62476,9/8/2014,,5,AZ GS,282, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90406805,-113.8005837,NORTH AMERICAN DESERTS
62477,9/8/2014,,5,AZ GS,283, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90555776,-113.8013207,NORTH AMERICAN DESERTS
62478,9/8/2014,,5,AZ GS,284, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90535645,-113.8011427,NORTH AMERICAN DESERTS
62479,9/8/2014,,5,AZ GS,285, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90516945,-113.8010032,NORTH AMERICAN DESERTS
62480,9/8/2014,,5,AZ GS,286, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90497328,-113.8009296,NORTH AMERICAN DESERTS
62481,9/8/2014,,5,AZ GS,287, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.9056958,-113.8028896,NORTH AMERICAN DESERTS
62482,9/8/2014,,5,AZ GS,288, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89898435,-113.8037717,NORTH AMERICAN DESERTS
62483,9/8/2014,,5,AZ GS,289, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89898367,-113.8031557,NORTH AMERICAN DESERTS
62484,9/8/2014,,5,AZ GS,290, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8989962,-113.8029477,NORTH AMERICAN DESERTS
62485,9/8/2014,,5,AZ GS,291, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89891612,-113.8027931,NORTH AMERICAN DESERTS
62486,9/8/2014,,5,AZ GS,292, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89885975,-113.8026015,NORTH AMERICAN DESERTS
62487,9/8/2014,,5,AZ GS,293, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89877318,-113.8023993,NORTH AMERICAN DESERTS
62488,9/8/2014,,5,AZ GS,294, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89863517,-113.8021194,NORTH AMERICAN DESERTS
62489,9/8/2014,,5,AZ GS,295, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89835578,-113.8017017,NORTH AMERICAN DESERTS
62490,9/8/2014,,5,AZ GS,296, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89972755,-113.8000175,NORTH AMERICAN DESERTS
62491,9/8/2014,,5,AZ GS,297, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89910815,-113.7991703,NORTH AMERICAN DESERTS
62492,9/8/2014,,5,AZ GS,298, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8999791,-113.7980648,NORTH AMERICAN DESERTS
62493,9/8/2014,,5,AZ GS,299, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89693608,-113.8079899,NORTH AMERICAN DESERTS
62494,9/8/2014,,5,AZ GS,300, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8978657,-113.8076259,NORTH AMERICAN DESERTS
62495,9/8/2014,,5,AZ GS,301, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89533968,-113.8085473,NORTH AMERICAN DESERTS
62496,9/8/2014,,5,AZ GS,302, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89586984,-113.8067283,NORTH AMERICAN DESERTS
62608,9/8/2014,,5,AZ GS,414, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89624246,-113.8080308,NORTH AMERICAN DESERTS
62609,9/8/2014,,5,AZ GS,415, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89592488,-113.8034323,NORTH AMERICAN DESERTS
62610,9/8/2014,,5,AZ GS,416, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89629507,-113.8035501,NORTH AMERICAN DESERTS
62611,9/8/2014,,5,AZ GS,417, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89685851,-113.8038645,NORTH AMERICAN DESERTS
62612,9/8/2014,,5,AZ GS,418, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89706721,-113.8040522,NORTH AMERICAN DESERTS
62613,9/8/2014,,5,AZ GS,419, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89691421,-113.8034401,NORTH AMERICAN DESERTS
62614,9/8/2014,,5,AZ GS,420, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89694127,-113.8029388,NORTH AMERICAN DESERTS
62615,9/8/2014,,5,AZ GS,421, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89652791,-113.8027152,NORTH AMERICAN DESERTS
62616,9/8/2014,,5,AZ GS,422, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89654311,-113.8023935,NORTH AMERICAN DESERTS
62617,9/8/2014,,5,AZ GS,423, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89661938,-113.8020646,NORTH AMERICAN DESERTS
62618,9/8/2014,,5,AZ GS,424, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89671354,-113.8016226,NORTH AMERICAN DESERTS
62619,9/8/2014,,5,AZ GS,425, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89673454,-113.8007325,NORTH AMERICAN DESERTS
62620,9/8/2014,,5,AZ GS,426, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89663008,-113.8006434,NORTH AMERICAN DESERTS
62621,9/8/2014,,5,AZ GS,427, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89642943,-113.8004371,NORTH AMERICAN DESERTS
62622,9/8/2014,,5,AZ GS,428, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8960373,-113.7999584,NORTH AMERICAN DESERTS
62623,9/8/2014,,5,AZ GS,429, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89559463,-113.7996863,NORTH AMERICAN DESERTS
62624,9/8/2014,,5,AZ GS,430, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89537385,-113.7993655,NORTH AMERICAN DESERTS
62625,9/8/2014,,5,AZ GS,431, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90021855,-113.7963013,NORTH AMERICAN DESERTS
62626,9/8/2014,,5,AZ GS,432, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.90021034,-113.7972961,NORTH AMERICAN DESERTS
62627,9/8/2014,,5,AZ GS,433, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89952506,-113.7950439,NORTH AMERICAN DESERTS
62628,9/8/2014,,5,AZ GS,434, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8971611,-113.7965214,NORTH AMERICAN DESERTS
62629,9/8/2014,,5,AZ GS,435, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89882965,-113.7951607,NORTH AMERICAN DESERTS
62630,9/8/2014,,5,AZ GS,436, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8977196,-113.7960774,NORTH AMERICAN DESERTS
62631,9/8/2014,,5,AZ GS,437, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89651467,-113.7964978,NORTH AMERICAN DESERTS
62632,9/8/2014,,5,AZ GS,438, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89445865,-113.8029782,NORTH AMERICAN DESERTS
62633,9/8/2014,,5,AZ GS,439, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89421733,-113.8030192,NORTH AMERICAN DESERTS
62634,9/8/2014,,5,AZ GS,440, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89386437,-113.8013405,NORTH AMERICAN DESERTS
62635,9/8/2014,,5,AZ GS,441, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.8935748,-113.8017289,NORTH AMERICAN DESERTS
62636,9/8/2014,,5,AZ GS,442, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89342224,-113.8020824,NORTH AMERICAN DESERTS
62637,9/8/2014,,5,AZ GS,443, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89212426,-113.8014065,NORTH AMERICAN DESERTS
62638,9/8/2014,,5,AZ GS,444, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89468043,-113.803086,NORTH AMERICAN DESERTS
62639,9/8/2014,,5,AZ GS,445, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89491799,-113.8035436,NORTH AMERICAN DESERTS
62640,9/8/2014,,5,AZ GS,446, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89172896,-113.8011826,NORTH AMERICAN DESERTS
62641,9/8/2014,,5,AZ GS,447, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.88946922,-113.8008606,NORTH AMERICAN DESERTS
62642,9/8/2014,,5,AZ GS,448, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89017835,-113.800687,NORTH AMERICAN DESERTS
62643,9/8/2014,,5,AZ GS,449, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89136745,-113.7985062,NORTH AMERICAN DESERTS
62644,9/8/2014,,5,AZ GS,450, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.89116765,-113.8005237,NORTH AMERICAN DESERTS
62645,9/8/2014,,5,AZ GS,451, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.88939613,-113.7985239,NORTH AMERICAN DESERTS
62646,9/8/2014,,5,AZ GS,452, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.88750734,-113.8011579,NORTH AMERICAN DESERTS
62647,9/8/2014,,5,AZ GS,453, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91962908,-113.8089786,NORTH AMERICAN DESERTS
62648,9/8/2014,,5,AZ GS,454, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91962197,-113.8086583,NORTH AMERICAN DESERTS
62649,9/8/2014,,5,AZ GS,455, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91955337,-113.8084546,NORTH AMERICAN DESERTS
62650,9/8/2014,,5,AZ GS,456, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91951627,-113.8081607,NORTH AMERICAN DESERTS
62651,9/8/2014,,5,AZ GS,457, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91870985,-113.8059365,NORTH AMERICAN DESERTS
62652,9/8/2014,,5,AZ GS,458, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91837455,-113.8064546,NORTH AMERICAN DESERTS
62653,9/8/2014,,5,AZ GS,459, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91971179,-113.807034,NORTH AMERICAN DESERTS
62654,9/8/2014,,5,AZ GS,460, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91789473,-113.8056323,NORTH AMERICAN DESERTS
62655,9/8/2014,,5,AZ GS,461, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91671348,-113.8046655,NORTH AMERICAN DESERTS
62656,9/8/2014,,5,AZ GS,462, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.9177558,-113.8040544,NORTH AMERICAN DESERTS
62657,9/8/2014,,5,AZ GS,463, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91737081,-113.8035053,NORTH AMERICAN DESERTS
62658,9/8/2014,,5,AZ GS,464, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91751759,-113.8035901,NORTH AMERICAN DESERTS
62659,9/8/2014,,5,AZ GS,465, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91761689,-113.8036599,NORTH AMERICAN DESERTS
62660,9/8/2014,,5,AZ GS,466, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91623238,-113.8033379,NORTH AMERICAN DESERTS
62661,9/8/2014,,5,AZ GS,467, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91628233,-113.8018971,NORTH AMERICAN DESERTS
62662,9/8/2014,,5,AZ GS,468, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91624017,-113.8016574,NORTH AMERICAN DESERTS
62663,9/8/2014,,5,AZ GS,469, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91574831,-113.801335,NORTH AMERICAN DESERTS
62664,9/8/2014,,5,AZ GS,470, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91560154,-113.8012502,NORTH AMERICAN DESERTS
62665,9/8/2014,,5,AZ GS,471, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91522555,-113.8014217,NORTH AMERICAN DESERTS
62666,9/8/2014,,5,AZ GS,472, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91502162,-113.8012819,NORTH AMERICAN DESERTS
62667,9/8/2014,,5,AZ GS,473, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91488483,-113.800774,NORTH AMERICAN DESERTS
62668,9/8/2014,,5,AZ GS,474, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91498929,-113.8006256,NORTH AMERICAN DESERTS
62669,9/8/2014,,5,AZ GS,475, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91505596,-113.8005023,NORTH AMERICAN DESERTS
62670,9/8/2014,,5,AZ GS,476, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91509999,-113.8004378,NORTH AMERICAN DESERTS
62671,9/8/2014,,5,AZ GS,477, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.9150052,-113.8001762,NORTH AMERICAN DESERTS
62672,9/8/2014,,5,AZ GS,478, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.9144715,-113.8000508,NORTH AMERICAN DESERTS
62673,9/8/2014,,5,AZ GS,479, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91428944,-113.8001103,NORTH AMERICAN DESERTS
62674,9/8/2014,,5,AZ GS,480, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91400039,-113.7990741,NORTH AMERICAN DESERTS
62675,9/8/2014,,5,AZ GS,481, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91382176,-113.7989882,NORTH AMERICAN DESERTS
62676,9/8/2014,,5,AZ GS,482, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91332055,-113.7992874,NORTH AMERICAN DESERTS
62677,9/8/2014,,5,AZ GS,483, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91248233,-113.7983304,NORTH AMERICAN DESERTS
62678,9/8/2014,,5,AZ GS,484, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91273825,-113.7982934,NORTH AMERICAN DESERTS
62679,9/8/2014,,5,AZ GS,485, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91270199,-113.7975775,NORTH AMERICAN DESERTS
62680,9/8/2014,,5,AZ GS,486, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91204826,-113.7984866,NORTH AMERICAN DESERTS
62681,9/8/2014,,5,AZ GS,487, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91207562,-113.7993544,NORTH AMERICAN DESERTS
62682,9/8/2014,,5,AZ GS,488, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91331562,-113.7972426,NORTH AMERICAN DESERTS
62683,9/8/2014,,5,AZ GS,489, ,http://data.azgs.az.gov/hazard-viewer/#,"NAIP and Google imagery interpretation, Historic(<150 yrs)",36.91334027,-113.7968729,NORTH AMERICAN DESERTS
